Date,DIF,DEA,MACD,CCI,W&R,S1,S2,SAR,RSI1,RSI2,K,D,J,BOLL,UPPER,LOWER,K1,D1,PDI,MDI,ADX,ADXR,DDI,ADDI,AD,PSY,TRIX,TRMA,end,begin,highest,lowest,closing_price_down,swing,contract_volume,contract_position,one,two,three,all_v,all_p,delta
36640,0.0000,0.0000,0.4915,70.23,38.42,29.52,0.00,0.00,0.00,0.00,0.00,0.00,103.15,0.00,0.00,0.00,0.00,0.00,0.00,12.69,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,26.04,25.88,26.18,25.82,0.618238022,1.391035549,24245,122276,0.49,0.86,1.16,38665,344117,-0.73
32689,0.0264,-0.0331,0.1190,0.00,40.71,18.38,18.88,19.08,68.85,55.94,82.67,76.41,95.19,18.42,19.16,17.68,78.96,80.50,38.57,16.59,26.05,33.35,0.21,0.20,0.15,0.00,-0.16,-0.32,20.27,20.32,20.38,20.18,0.049358342,0.987166831,17152,62360,0.77,1.32,1.69,38756,221571,0
35307,0.1886,0.2306,-0.0842,0.00,56.12,24.60,25.38,25.75,62.14,61.03,84.17,80.77,0.00,24.96,26.18,23.74,86.94,79.47,27.23,16.07,19.39,22.80,0.32,0.34,0.32,58.33,0.32,0.31,22.25,22.18,22.3,22.02,0.451467269,1.264108352,23765,83844,0.54,1.01,1.45,38954,297730,-0.4
33851,0.0000,0.0000,0.1467,136.63,3.85,22.13,0.00,0.00,0.00,0.00,0.00,0.00,-10.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.33,0.00,0.00,16.67,0.00,0.00,21.77,21.64,21.8,21.63,0.461467467,0.784494693,20642,67756,0.18,0.3,0.41,39036,261045,0.06
35786,0.0000,0.0000,0.1873,141.58,0.00,17.60,0.00,0.00,0.00,0.00,0.00,0.00,-4.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.44,0.00,0.00,0.00,0.00,0.00,19.05,19.05,19.05,19.05,3.588907015,0,13,27091,0.73,0.56,0.41,39137,346852,0.05
35271,0.0327,0.1620,-0.2587,0.00,88.29,22.76,23.10,23.19,40.46,50.95,57.05,73.25,0.00,23.03,25.21,20.85,77.26,88.13,35.77,10.81,58.00,45.99,0.44,0.52,0.45,66.67,0.48,0.34,20.74,20.77,20.93,20.62,0.290135397,1.499032882,25204,83402,0.51,0.96,1.31,39211,294952,-0.44
33445,0.0000,0.0000,-0.0585,-22.46,66.96,22.02,0.00,0.00,0.00,0.00,0.00,0.00,71.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.15,0.00,0.00,41.67,0.00,0.00,21.48,21.56,21.64,21.47,0.093196645,0.792171482,26932,72706,0.12,0.24,0.36,39290,242146,-0.22
34690,-0.2215,-0.2421,0.0412,0.00,30.68,18.82,18.21,18.32,47.32,51.94,33.49,44.44,0.00,18.41,18.85,17.96,33.87,49.81,16.23,19.52,10.84,16.93,-0.16,-0.14,-0.10,0.00,0.15,0.20,17.09,16.98,17.14,16.98,0.411280846,0.940070505,17300,106453,-0.04,-0.1,-0.16,39360,304875,0.24
35548,-0.2249,-0.3408,0.2318,0.00,44.14,19.52,18.66,18.79,34.45,35.38,28.45,20.94,0.00,19.95,22.34,17.57,30.16,14.67,12.17,41.59,57.95,49.85,-0.65,-0.66,-0.68,33.33,-0.43,-0.26,19.91,19.95,20.03,19.82,-0.4002001,1.050525263,20026,109512,0,0.01,0.03,39376,303907,0.52
34030,0.2493,0.1984,0.1017,0.00,0.00,20.40,20.06,20.15,46.78,47.32,42.52,36.41,0.00,20.33,20.72,19.93,28.82,26.92,16.84,35.49,22.27,18.16,-0.23,-0.18,-0.12,0.00,-0.02,0.01,20.47,20.45,20.51,20.41,-0.486144871,0.486144871,17295,88484,-0.07,-0.12,-0.15,39583,310472,-0.06
33266,-1.7874,-1.2797,-1.0154,0.00,0.00,19.50,20.25,20.38,58.26,51.50,73.75,67.54,0.00,19.47,21.15,17.79,70.26,66.78,34.36,18.43,32.29,32.99,0.24,0.18,0.15,0.00,-0.24,-0.46,20.96,21.15,21.3,20.85,-1.826697892,2.107728337,19660,57871,0.8,1.45,1.9,39894,220059,1
35002,-0.0683,-0.1188,0.1009,0.00,12.64,19.80,18.85,18.96,48.19,55.24,53.35,67.75,0.00,18.75,19.61,17.89,58.77,78.71,33.73,12.38,60.83,50.88,0.06,0.28,0.43,0.00,0.30,0.27,17.62,17.51,17.66,17.5,0.456100342,0.912200684,24628,95183,0.25,0.39,0.47,39966,257869,0.02
33227,0.0000,0.0000,0.1955,-49.23,67.51,23.96,0.00,0.00,0.00,0.00,0.00,0.00,112.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,50.00,0.00,0.00,26.39,26.8,27.15,26.25,-5.27638191,3.230437904,20649,53292,0.85,1.77,2.56,40128,196631,-0.48
35241,-0.2326,-0.2335,0.0019,0.00,91.80,21.08,21.83,22.66,74.52,66.61,86.79,83.25,0.00,21.28,22.73,19.82,86.22,89.24,41.99,4.39,57.95,37.86,0.63,0.51,0.34,66.67,0.16,0.03,19.96,20.05,20.08,19.8,-0.1001001,1.401401401,25282,84836,0.69,1.12,1.41,40171,293566,0.52
32360,0.0000,0.0000,-0.0739,-98.26,0.00,13.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,58.33,0.00,0.00,15.26,15.25,15.35,15.16,1.530272788,1.26413839,14010,51164,-0.23,-0.35,-0.47,40412,177905,0.37
34918,0.0000,0.0000,0.2221,64.16,0.00,18.83,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.44,0.00,0.00,58.33,0.00,0.00,17.65,17.71,17.78,17.55,-0.338791643,1.298701299,23055,71026,0.21,0.31,0.36,40436,282459,0.13
32272,0.0000,0.0000,-0.1773,-42.56,0.00,16.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.42,0.00,0.00,25.00,0.00,0.00,17.54,17.77,17.77,17.52,-1.127395716,1.409244645,12753,62734,-0.09,-0.09,-0.06,40450,227996,0
35430,0.0000,0.0000,0.0353,72.37,0.00,22.82,0.00,0.00,0.00,0.00,0.00,0.00,16.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.58,0.00,0.00,0.00,0.00,0.00,25.92,25.29,25.97,25.22,2.16791486,2.956247536,21477,101197,0.68,1.38,2.03,40472,298264,-0.19
33235,-1.1071,-1.3669,0.5195,0.00,0.00,22.52,20.20,20.48,35.71,40.31,31.47,45.58,0.00,21.50,22.98,20.01,32.01,65.79,16.45,25.08,29.05,29.01,-0.16,-0.10,0.01,0.00,-0.63,-0.83,27.57,27.15,27.8,27.1,2.073306183,2.591632729,17794,50042,0.68,1.7,2.59,40605,188062,0.24
32461,0.0000,0.0000,0.1153,126.63,0.00,17.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,75.00,0.00,0.00,14.27,14,14.3,14,2.29390681,2.150537634,0,54238,0.13,0.22,0.2,40636,221960,-0.42
35300,0.0000,0.0000,0.0409,7.89,0.00,24.25,0.00,0.00,0.00,0.00,0.00,0.00,81.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,21.96,22.3,22.33,21.85,-1.524663677,2.152466368,26690,87065,0.51,1,1.43,40659,295806,-0.35
32238,0.0000,0.0000,0.2599,29.71,0.00,17.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.26,0.00,0.00,58.33,0.00,0.00,16.79,16.96,16.98,16.77,-1.293356849,1.234567901,18212,69907,0.11,0.18,0.25,40846,193747,0.07
33602,0.0000,0.0000,-0.0022,-75.89,79.17,19.76,0.00,0.00,0.00,0.00,0.00,0.00,4.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,18.65,18.9,19.02,18.56,-0.586353945,2.452025586,20417,66218,0.01,-0.05,-0.1,40894,229720,0.67
32371,-0.0713,-0.0710,-0.0005,0.00,43.16,14.04,12.56,12.66,14.84,24.30,11.66,12.83,9.33,14.12,15.69,12.55,6.60,8.55,7.78,49.92,55.37,37.15,-0.54,-0.51,-0.39,0.00,-0.50,-0.33,15.49,15.63,15.65,15.45,-0.768737988,1.281229981,11413,45423,-0.21,-0.32,-0.48,41039,186217,-0.02
33386,0.0000,0.0000,-0.0590,29.82,36.28,21.48,0.00,0.00,0.00,0.00,0.00,0.00,78.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.00,0.00,66.67,0.00,0.00,21.33,21.25,21.4,21.22,0.660689004,0.849457291,22282,73462,-0.01,-0.04,-0.08,41047,247596,-0.18
33382,0.0364,0.0850,-0.0973,0.00,0.00,21.30,21.68,22.14,80.11,72.87,85.21,84.78,0.00,20.84,22.16,19.53,77.58,86.20,45.95,5.26,74.76,63.14,0.80,0.78,0.74,0.00,0.23,0.10,21.19,21.08,21.22,21.03,0.808753568,0.903901047,23286,74753,-0.03,-0.09,-0.15,41073,247321,0.08
32289,-0.0812,-0.0722,-0.0180,0.00,36.11,15.97,15.20,15.23,50.96,45.47,36.93,28.69,53.39,15.41,16.54,14.27,31.03,19.46,29.47,27.93,20.97,29.13,-0.15,-0.27,-0.36,0.00,-0.48,-0.50,17.54,17.3,17.55,17.29,0.978698906,1.496833621,20141,64595,-0.22,-0.34,-0.4,41787,167570,-0.07
32507,0.6127,0.6084,0.0086,0.00,44.65,17.36,17.53,17.84,46.11,50.39,68.07,69.70,64.80,17.72,18.61,16.82,86.17,74.29,27.99,18.76,23.17,23.91,0.16,0.31,0.20,0.00,0.06,-0.02,17.24,16.87,17.3,16.85,2.802623733,2.683363148,17855,68528,0.55,0.99,1.24,41799,182464,0.11
32756,0.0000,0.0000,0.1416,116.04,0.00,20.77,0.00,0.00,0.00,0.00,0.00,0.00,-22.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10,0.00,0.00,41.67,0.00,0.00,19.05,18.96,19.1,18.94,1.061007958,0.848806366,21877,58275,0.16,0.3,0.41,41844,216668,0.06
33415,-0.2389,-0.2613,0.0447,0.00,0.00,21.62,21.27,21.30,40.53,47.05,44.83,50.47,0.00,21.46,21.75,21.17,47.62,60.58,14.16,24.89,28.18,34.13,-0.10,-0.12,-0.10,0.00,0.05,0.08,20.08,20.06,20.19,20.03,0.149625935,0.798004988,22591,64519,0,-0.05,-0.12,41908,239019,0.31
35054,0.3192,0.3192,0.0000,0.00,64.18,17.50,17.90,18.91,82.26,63.07,77.27,63.04,0.00,18.03,19.08,16.99,72.97,60.15,26.98,15.35,20.52,25.21,0.35,0.01,-0.20,0.00,-0.28,-0.35,18.96,19,19.05,18.85,-0.052714813,1.054296257,20312,94868,0.37,0.64,0.86,41915,288790,0.2
35062,0.0000,0.0000,0.0147,84.88,0.00,18.76,0.00,0.00,0.00,0.00,0.00,0.00,48.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,19.55,19.44,19.57,19.27,0.981404959,1.549586777,23548,87217,0.49,0.87,1.16,42150,297815,0.29
32379,-0.0292,-0.0526,0.0468,0.00,40.38,12.78,14.10,14.92,79.80,63.59,83.03,62.77,123.57,13.88,15.37,12.40,88.40,56.88,33.48,29.37,31.84,43.60,0.19,-0.09,-0.32,0.00,-0.40,-0.49,15.68,15.74,15.78,15.64,-0.127388535,0.891719745,20763,70041,-0.04,-0.11,-0.11,42198,165114,-0.28
32232,-0.3860,-0.5472,0.3223,0.00,26.45,17.66,17.08,17.17,30.42,40.07,35.05,44.83,15.50,17.65,18.46,16.84,44.58,58.37,25.73,23.68,19.79,20.34,-0.05,-0.12,-0.26,0.00,-0.07,-0.04,17.08,17.07,17.18,17.06,0.588928151,0.706713781,17335,76895,0.11,0.18,0.25,42220,197012,0.07
32276,0.0000,0.0000,-0.1118,-33.30,0.00,15.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.43,0.00,0.00,25.00,0.00,0.00,17.49,17.53,17.56,17.43,0.057208238,0.743707094,13467,41421,-0.17,-0.24,-0.24,42301,219631,0.07
32504,0.0000,0.0000,0.0452,111.27,0.00,17.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,50.00,0.00,0.00,16.95,16.85,17.02,16.81,2.046959663,1.264298615,22222,71314,0.42,0.7,0.83,42347,180120,0.12
32366,0.0000,0.0000,0.0370,-12.14,0.00,14.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.64,0.00,0.00,33.33,0.00,0.00,15.76,15.65,15.89,15.55,0.318268619,2.164226607,11775,44404,-0.17,-0.31,-0.41,42366,180054,-0.16
32372,0.0000,0.0000,-0.0114,-49.19,0.00,13.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,0.00,0.00,41.67,0.00,0.00,15.47,15.49,15.51,15.4,-0.129115558,0.710135571,11945,40795,-0.19,-0.31,-0.46,42510,187304,0.04
35276,0.0000,0.0000,-0.3675,-106.00,0.00,23.20,0.00,0.00,0.00,0.00,0.00,0.00,11.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,20.33,20.23,20.4,20.12,0.246548323,1.380670611,20794,76600,0.49,0.88,1.18,42634,288084,-0.02
33448,0.2250,0.2739,-0.0977,0.00,0.00,22.00,21.81,21.84,57.43,53.35,60.48,46.10,0.00,21.76,22.24,21.27,57.71,37.49,22.92,24.18,8.73,20.48,-0.06,-0.14,-0.18,0.00,0.00,0.03,21.35,21.57,21.57,21.28,-0.605214153,1.35009311,25469,72718,0.09,0.16,0.25,42758,244798,0.22
32290,0.0000,0.0000,-0.0098,10.74,0.00,15.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,58.33,0.00,0.00,17.43,17.5,17.59,17.41,-0.62713797,1.02622577,17509,61629,-0.24,-0.35,-0.41,42795,167006,0.11
33637,0.0000,0.0000,0.1683,6.75,42.27,19.32,0.00,0.00,0.00,0.00,0.00,0.00,73.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.00,58.33,0.00,0.00,18.96,18.95,19.02,18.87,0.317460317,0.793650794,17070,63940,-0.19,-0.28,-0.31,43019,266293,0.32
36157,0.0000,0.0000,0.2448,-3.29,0.00,11.28,0.00,0.00,0.00,0.00,0.00,0.00,68.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,0.00,0.00,0.00,0.00,0.00,11.46,11.25,11.56,11.24,2.048085485,2.84951024,27812,112175,-0.21,-0.46,-0.69,43076,372629,0.18
34145,0.0000,0.0000,-0.0214,-6.54,31.18,17.31,0.00,0.00,0.00,0.00,0.00,0.00,76.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.18,0.00,0.00,41.67,0.00,0.00,18.84,18.87,19.01,18.82,-0.264690312,1.005823187,21023,114085,-0.29,-0.49,-0.63,43088,313933,0
34827,0.0000,0.0000,-0.0968,38.77,0.00,17.20,0.00,0.00,0.00,0.00,0.00,0.00,38.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.26,0.00,0.00,50.00,0.00,0.00,20.29,20.28,20.5,20.25,-0.196753566,1.229709788,19820,102392,0.24,0.58,0.9,43117,316398,-0.66
32745,0.0000,0.0000,0.1483,-45.58,0.00,20.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.00,58.33,0.00,0.00,18.51,18.51,18.54,18.45,-0.537345513,0.483610962,19293,60381,0.22,0.33,0.42,43377,199590,0.14
32295,0.0000,0.0000,0.0281,109.26,0.00,15.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,50.00,0.00,0.00,17.58,17.6,17.7,17.56,0.399771559,0.799543118,16488,61109,-0.14,-0.19,-0.21,43562,173479,-0.02
35304,0.0000,0.0000,-0.1436,-80.78,0.00,24.33,0.00,0.00,0.00,0.00,0.00,0.00,78.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,21.56,21.65,21.87,21.5,-0.277520814,1.711378353,25179,82884,0.48,0.93,1.33,43686,293856,0.21
35458,-0.3083,-0.0650,-0.4865,0.00,89.16,20.17,21.65,22.32,71.99,58.89,78.91,69.06,0.00,20.98,22.20,19.76,82.65,67.41,26.98,10.96,20.69,30.10,0.62,0.38,0.13,58.33,-0.27,-0.49,23.9,23.92,24.17,23.84,-0.167084378,1.378446115,23532,82113,0.48,0.94,1.37,43687,282733,0.58
32724,-0.5604,-0.4456,-0.2296,0.00,83.44,19.93,19.20,19.53,50.03,54.08,40.76,45.37,31.55,19.43,20.23,18.63,27.94,41.89,23.01,22.00,34.55,54.94,0.09,0.24,0.42,0.00,0.20,0.23,18.03,18.26,18.27,18,-0.988467875,1.482701812,19444,48632,0.33,0.37,0.42,43766,205763,-0.13
34757,0.1576,0.1683,-0.0213,0.00,37.65,19.03,19.89,20.41,73.40,69.07,79.42,73.54,0.00,19.39,20.25,18.53,64.28,66.69,36.58,11.62,50.35,59.32,0.48,0.49,0.56,0.00,0.28,0.25,18.66,18.67,18.78,18.65,-0.160513644,0.695559123,22276,91222,0.19,0.35,0.48,43768,300355,-0.16
33883,0.0231,0.0538,-0.0615,0.00,0.00,20.68,20.18,20.27,44.82,41.23,37.27,37.44,0.00,20.42,20.83,20.01,39.40,40.99,17.66,16.47,9.34,19.11,-0.03,0.02,0.01,0.00,-0.24,-0.28,21.81,21.77,21.85,21.72,0.18373909,0.597152044,18530,62895,0.09,0.15,0.26,43943,248845,0.01
32710,-0.0417,0.0472,-0.1776,0.00,97.79,18.93,19.58,19.70,81.37,68.49,84.94,78.79,97.26,19.00,19.78,18.21,91.68,82.56,39.08,12.67,47.05,37.54,0.52,0.36,0.21,0.00,0.14,0.03,19.51,19.62,19.75,19.48,-1.959798995,1.35678392,21892,67409,0.32,0.53,0.68,43982,226785,-0.55
40254,0.0000,1.2316,0.1399,0.00,0.00,89.53,77.74,78.51,26.38,35.19,29.66,45.15,0.00,84.29,0.00,79.63,33.90,63.26,20.48,0.00,21.96,28.96,-0.29,-0.15,-0.06,50.00,0.01,0.07,82.93,82.05,83.09,81.72,1.505507956,1.676866585,252731,104766,0.52,0.2,-0.56,44072,61700,-0.65
34148,-0.3076,-0.3217,0.0281,0.00,0.00,17.35,17.57,17.66,41.41,45.19,57.01,58.58,0.00,17.86,18.43,17.30,68.03,66.56,14.63,26.45,15.82,15.83,-0.16,-0.14,-0.11,0.00,-0.06,-0.10,18.9,18.9,19.02,18.83,0.318471338,1.008492569,17975,112958,-0.28,-0.49,-0.64,44093,318320,0.11
36886,-1.7535,-1.4565,-0.5940,0.00,0.00,31.52,28.78,29.16,36.31,44.51,28.97,44.93,0.00,30.05,32.08,28.02,25.74,58.38,22.71,0.00,12.94,9.60,0.07,0.08,0.10,41.67,0.16,0.22,26.64,26.2,26.88,26.2,1.757066463,2.597402597,24449,101648,0.59,0.93,1.18,44191,315577,-0.13
33392,0.0000,0.0000,-0.0439,26.49,59.22,22.20,0.00,0.00,0.00,0.00,0.00,0.00,15.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,58.33,0.00,0.00,21.13,21.18,21.27,21.1,0,0.804543303,22308,67407,-0.09,-0.16,-0.21,44376,244184,-0.11
33603,-0.7378,-0.7839,0.0921,0.00,0.00,19.73,18.60,18.66,41.76,44.32,29.70,37.80,0.00,19.13,20.05,18.20,20.75,36.72,27.61,29.95,13.17,18.05,0.05,0.06,0.11,0.00,0.01,0.09,19.12,18.45,19.15,18.44,2.520107239,3.806970509,20932,64947,0,-0.07,-0.11,44447,231503,0.38
32451,0.0000,0.0000,0.0389,17.39,0.00,16.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,58.33,0.00,0.00,14.04,14.05,14.21,14.01,1.007194245,1.438848921,0,55922,0.24,0.27,0.26,44452,205719,-0.09
35331,0.0000,0.0000,-0.2069,-89.09,0.00,23.62,0.00,0.00,0.00,0.00,0.00,0.00,50.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.45,0.00,0.00,0.00,0.00,0.00,23.37,23.31,23.4,22.85,-1.100296234,2.327549725,29659,79169,0.53,1.06,1.57,44534,303186,0.52
32728,-0.5540,-0.4871,-0.1337,0.00,60.47,19.00,19.65,19.86,66.72,61.88,57.16,49.34,72.80,19.53,20.19,18.87,47.65,35.33,21.47,21.47,16.54,46.40,0.07,0.14,0.26,0.00,0.17,0.22,18.12,18.06,18.19,18.01,1.172529313,1.005025126,16808,49069,0.27,0.39,0.45,44584,207505,0.11
33479,0.0000,0.0000,0.0092,34.00,61.75,23.56,0.00,0.00,0.00,0.00,0.00,0.00,93.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.00,0.00,66.67,0.00,0.00,21.97,21.83,22.03,21.78,1.057957682,1.149954002,23488,72005,0.09,0.21,0.33,44780,228418,0.14
33410,0.0000,0.0000,0.0019,18.68,11.27,21.76,0.00,0.00,0.00,0.00,0.00,0.00,82.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,58.33,0.00,0.00,20.23,20.17,20.31,20.08,0.397022333,1.141439206,25159,68104,0.02,-0.02,-0.05,44822,252695,-0.14
34695,-0.1225,-0.2082,0.1715,0.00,3.33,18.74,18.29,18.59,62.51,58.37,42.11,41.43,0.00,18.38,18.79,17.98,31.29,36.08,20.09,11.48,10.78,14.86,0.11,-0.01,-0.09,0.00,0.13,0.18,17.64,17.32,17.68,17.25,1.671469741,2.478386167,26045,105306,0.04,0.02,0,45084,300213,0.17
32384,0.0000,0.0000,-0.0581,-171.45,0.00,13.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,75.00,0.00,0.00,15.22,15.33,15.33,15.14,-0.782268579,1.238591917,22318,66690,-0.03,-0.09,-0.12,45129,177858,0.13
33933,-0.2889,-0.3237,0.0695,0.00,0.00,18.87,18.21,18.33,26.90,32.39,35.85,35.79,0.00,19.13,20.20,18.05,52.04,36.71,7.77,38.84,69.58,50.84,-0.51,-0.52,-0.58,0.00,-0.22,-0.17,20.27,20.23,20.32,20.18,0.247279921,0.692383778,24992,79190,0,0.02,0.05,45167,243273,-0.41
33687,0.0787,0.0172,0.1230,0.00,0.00,21.07,20.51,20.55,37.50,50.64,38.32,56.97,0.00,20.59,21.25,19.94,52.07,62.64,27.94,11.76,47.41,37.49,0.37,0.50,0.52,0.00,0.21,0.23,19.22,19.16,19.25,19.1,0.470465238,0.78410873,24867,68575,-0.12,-0.16,-0.16,45190,249005,-0.03
32441,0.0000,0.0000,-0.0239,-71.18,0.00,14.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,0.00,0.00,66.67,0.00,0.00,13.26,13.12,13.39,13.1,0.683371298,2.201974184,0,73625,0,-0.05,-0.12,45407,203051,-0.14
36522,0.3676,0.4228,-0.1104,0.00,0.00,28.85,28.85,29.62,58.55,60.01,72.97,77.27,0.00,28.70,30.64,26.76,72.30,83.82,26.23,0.00,49.97,35.12,0.38,0.40,0.39,58.33,0.40,0.36,26.82,26.35,26.85,26.31,1.860995063,2.050892518,31812,124279,0.99,1.84,2.63,45470,436636,-0.28
35249,0.0504,-0.0836,0.2678,0.00,23.28,22.35,21.40,21.62,40.95,47.88,33.30,52.47,0.00,21.75,23.26,20.25,32.48,62.69,31.84,18.55,51.45,54.70,0.18,0.29,0.41,50.00,0.26,0.21,21.21,21.05,21.43,21.05,0.378608613,1.798390913,24915,92398,0.83,1.52,2.01,45618,316203,-0.21
32738,-0.2071,-0.3383,0.2624,0.00,26.12,19.51,20.04,20.17,67.35,63.95,77.42,76.16,79.94,19.83,20.35,19.30,73.22,82.50,23.97,16.94,7.84,6.76,0.24,0.18,0.15,0.00,0.18,0.18,18.8,18.6,18.8,18.57,0.642398287,1.231263383,12437,35389,0.37,0.57,0.69,45637,212943,0.16
33598,0.0000,0.0000,-0.0801,-133.08,90.70,19.83,0.00,0.00,0.00,0.00,0.00,0.00,6.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,0.00,41.67,0.00,0.00,18.5,19,19.02,18.31,-2.477596205,3.742751713,22795,69579,-0.03,-0.13,-0.2,45693,229252,0.29
32444,-0.1441,-0.1128,-0.0625,0.00,68.75,15.51,16.22,16.30,50.41,56.11,65.49,78.39,39.71,15.70,17.47,13.93,74.25,85.94,33.73,4.05,74.16,65.84,0.22,0.51,0.57,0.00,0.72,0.63,13.85,13.85,13.99,13.76,1.242690058,1.68128655,0,63598,-0.02,-0.06,-0.13,45698,195082,-0.22
33000,-0.3362,-0.4054,0.1383,0.00,0.00,15.31,16.65,16.68,46.20,45.39,63.84,55.10,0.00,16.86,18.11,15.61,75.70,47.66,36.59,29.52,18.77,16.28,0.04,0.00,-0.09,0.00,-0.35,-0.42,18.27,17.99,18.3,17.93,1.612903226,2.057842047,23811,74896,-0.59,-1.02,-1.37,45785,264939,-0.12
33850,-0.0022,-0.0687,0.1331,0.00,0.00,22.25,21.06,21.27,24.55,34.16,16.74,28.82,0.00,21.87,22.56,21.19,7.70,30.56,22.83,36.22,19.66,26.03,-0.33,-0.14,0.05,0.00,-0.02,0.04,21.67,21.63,21.72,21.59,-0.092208391,0.599354541,23018,65625,0.16,0.28,0.39,45787,256959,0.13
35772,0.0000,0.0000,-0.1830,-59.80,0.00,16.07,0.00,0.00,0.00,0.00,0.00,0.00,93.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,18.84,18.76,19.07,18.75,0.694815607,1.710315339,24596,106662,-0.25,-0.39,-0.5,45915,355825,-0.18
35237,-0.1698,-0.2408,0.1420,0.00,95.40,20.90,21.95,22.12,69.09,62.26,87.10,81.63,0.00,21.18,22.47,19.90,93.19,84.89,33.94,10.70,36.74,32.18,0.66,0.38,0.13,75.00,0.10,-0.02,19.92,20.25,20.3,19.81,-3.535108959,2.372881356,29965,88128,0.6,1,1.27,45989,316626,0.2
